player_id,nombre,minutos,tirador_lejano_pts,tirador_lejano_medalla,cabeceador_pts,cabeceador_medalla,recuperador_puro_pts,recuperador_puro_medalla,presionador_alto_pts,presionador_alto_medalla,definidor_pts,definidor_medalla,creador_pts,creador_medalla,desequilibrante_pts,desequilibrante_medalla,muro_pts,muro_medalla,motor_pts,motor_medalla,goles,pases_clave,regates_exitosos,aereos_ganados,tiros_fuera,goles_fuera,acierto_fuera_pct,goles_cabeza,aereos_pct,aereos_total,recuperaciones_total,recuperaciones_baja,recuperaciones_alto
amqmqon7171ulckz522wp1atw,J. Bauer,975,0,,13,,0,,0,,10,,0,,0,,0,,0,,3,10,3,18,0,0,0.0,1,56.2,32,30,25,2
dgge9yhb8201nyq1qyqkhck8a,J. Caldera,1176,0,,80,ORO,10,,0,,10,,0,,0,,47,BRONCE,10,,3,1,2,37,0,0,0.0,3,67.3,55,38,35,0
f2ljfjpu8uqmt3p3833jz692i,J. Ngando,1252,20,,0,,0,,10,,0,,67,PLATA,23,,0,,13,,2,26,15,6,6,0,0.0,0,46.2,13,71,54,2
8o9og3flymylrmh0dluedx6mt,F. Godoy,0,23,,0,,0,,0,,0,,0,,0,,0,,0,,1,5,1,18,10,1,10.0,0,50.0,36,64,49,3
4l1grznkflmknnyhu334emulm,J. Ossa,0,0,,10,,0,,0,,0,,0,,0,,23,,0,,0,3,7,25,3,0,0.0,0,58.1,43,50,42,1
9py9nrbgshlukfxu6pjukfxbe,J. Neal,953,0,,13,,13,,0,,0,,0,,0,,0,,20,,1,1,1,12,0,0,0.0,1,38.7,31,46,39,0
1rq6ohmkk7psv5iowkk4hit3p,A. Morales,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,8,4,16,4,0,0.0,0,72.7,22,66,47,2
1df6vkt0yostndfiypbily0np,R. Saravia,1064,20,,0,,20,,0,,0,,0,,0,,20,,20,,0,6,6,10,4,0,0.0,0,34.5,29,55,43,1
9333wjw1to8x658iesmvx517u,R. Monreal,793,13,,0,,23,,70,PLATA,0,,47,BRONCE,33,BRONCE,0,,0,,2,21,18,13,12,1,8.3,0,38.2,34,63,39,10
4mzyoimsuzfdc7n2m2i8criz9,M. Estrada,1679,27,,57,PLATA,0,,0,,63,PLATA,20,,23,,27,,0,,13,22,17,35,19,1,5.3,2,54.7,64,36,20,8
ayumkspzjdfk9fnpotxhhc6sq,Igor Morais,1141,0,,30,BRONCE,0,,0,,0,,0,,0,,43,BRONCE,0,,0,3,0,33,0,0,0.0,0,82.5,40,24,23,0
9xaps7t7xtt5x3grjpbgxtfit,R. Aguirre,922,13,,33,BRONCE,0,,37,BRONCE,63,PLATA,0,,23,,27,,10,,12,8,13,52,9,0,0.0,1,51.0,102,38,20,10
a79oz5xhvq7gz2k2j20sa02dw,R. Donkor,861,0,,0,,57,PLATA,67,PLATA,0,,33,BRONCE,13,,10,,0,,0,15,12,5,5,0,0.0,0,41.7,12,71,47,8
a47kaayqc4ogw1aiqz4w8z696,L. Arroyo,1644,13,,23,,0,,0,,10,,0,,10,,13,,0,,3,14,10,24,10,0,0.0,1,29.3,82,42,25,9
67gh2sr2kjjjt3lnxjswtc5p1,A. Julio,1656,13,,0,,0,,0,,30,BRONCE,20,,47,BRONCE,0,,0,,6,19,22,11,14,1,7.1,0,27.5,40,63,43,7
ejitvtuv4146ttxzql9kg5mg9,K. Salazar,0,33,BRONCE,0,,0,,0,,0,,0,,0,,0,,0,,0,12,1,13,10,0,0.0,0,52.0,25,70,49,4
5pijp2aw578sjsf5gqisr3avp,M. Montaño,1115,0,,0,,43,BRONCE,10,,0,,0,,0,,30,BRONCE,23,,0,5,3,8,5,0,0.0,0,38.1,21,64,51,5
8r36ql9r20puxiisfumeaf45x,C. Correa,1647,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,2,0,0,0.0,0,66.7,3,18,18,0
dn7398r9891ph4lx2855d8fe1,C. Spinelli,2031,53,PLATA,70,PLATA,0,,0,,73,PLATA,0,,10,,13,,0,,20,11,10,28,15,3,20.0,7,32.9,85,35,11,7
bhdexzrmy2nnn0muaiem8d711,T. Parker,868,0,,23,,0,,0,,0,,0,,0,,37,BRONCE,0,,1,1,0,35,1,0,0.0,1,58.3,60,42,38,0
4n1cxz0r683n51w4xewc8km39,M. Uhre,1381,53,PLATA,0,,0,,33,BRONCE,20,,33,BRONCE,0,,27,,0,,6,23,6,35,10,1,10.0,0,36.5,96,41,18,11
an1skfibmw4uj0dqr31n9dfro,N. Caicedo,1323,0,,70,PLATA,0,,0,,30,BRONCE,0,,0,,27,,0,,7,11,8,45,6,0,0.0,5,40.2,112,33,14,7
7zl2v8insr694i0l6oqg68lqs,E. Zúñiga,1042,0,,10,,23,,10,,0,,33,BRONCE,0,,10,,20,,0,18,10,18,6,0,0.0,0,58.1,31,53,45,1
eliciww307c6fs2mg347z1iei,C. Clark,1710,13,,0,,0,,0,,0,,20,,23,,0,,0,,0,18,12,8,9,0,0.0,0,28.6,28,44,27,10
3fkx3l0gvwcixwb784iro4qtx,L. Ospina,0,0,,20,,0,,0,,0,,0,,0,,33,BRONCE,0,,0,2,1,32,0,0,0.0,0,66.7,48,24,22,0
82ffef6lzygelxn9swn5pqzca,Y. Andía,1063,0,,0,,0,,0,,0,,33,BRONCE,0,,0,,0,,0,20,5,7,1,0,0.0,0,53.8,13,46,39,2
cg2i02kkjajtw08trzb3hn7fu,F. Flores,0,0,,0,,0,,0,,0,,0,,0,,43,BRONCE,0,,0,2,3,27,0,0,0.0,0,40.9,66,72,68,0
3galdkrffi4w7866o4tldo8a1,S. Sánchez,1409,0,,53,PLATA,0,,0,,0,,0,,0,,70,PLATA,0,,1,0,0,60,0,0,0.0,1,69.8,86,51,48,0
6n7yco9llas7dghylt08y6rfu,Leonai,982,0,,0,,37,BRONCE,20,,0,,0,,43,BRONCE,10,,57,PLATA,0,10,16,14,7,0,0.0,0,66.7,21,84,62,5
5r7fo5iw5xiposgs91v2uohsk,A. Rodríguez,720,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1,1,3,0,0,0.0,0,100.0,3,27,27,0
csoejnvq86ft70wix4vn1y3ca,Gabriel Poveda,1821,13,,33,BRONCE,0,,0,,20,,20,,10,,27,,0,,5,21,8,38,10,0,0.0,1,29.7,128,36,14,10
7uv8k6pqob0xqw7zchsfxk4ix,C. Durkin,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,5,3,13,5,0,0.0,0,48.1,27,51,38,3
3roi77zt02d1jhpvaet581w45,Y. Rodríguez,731,10,,0,,27,,43,BRONCE,0,,0,,0,,13,,0,,0,7,7,32,6,0,0.0,0,57.1,56,73,50,5
22iqqk9sbs82tmmyd17m2omlm,M. Flores,0,0,,10,,0,,0,,0,,20,,33,BRONCE,0,,0,,2,19,19,5,7,0,0.0,0,38.5,13,52,30,12
73jj4h2gzrnpqeir93n3vwfe1,J. Colmán,544,40,BRONCE,0,,27,,77,ORO,0,,80,ORO,47,BRONCE,0,,0,,2,28,26,1,30,1,3.3,0,14.3,7,56,37,5
drcfz5wq77mzyrxbiaqvpwkid,N. Morgantini,1061,0,,0,,23,,20,,0,,0,,33,BRONCE,10,,20,,0,7,13,12,3,0,0.0,0,40.0,30,54,46,2
b70r0uvwxok2v1qf5zwwysgk5,C. González,1548,13,,10,,10,,10,,10,,53,PLATA,57,PLATA,10,,0,,3,26,22,8,9,0,0.0,0,28.6,28,61,37,8
dtywp38dz1itfu5qhm7qz60ut,Robson,1444,13,,20,,0,,13,,10,,0,,0,,27,,0,,3,13,8,38,11,0,0.0,0,37.3,102,34,10,10
i5qu8bdubmucu58ii4alq11x,E. Burgos,857,0,,0,,23,,0,,0,,0,,0,,13,,0,,0,2,0,22,1,0,0.0,0,56.4,39,38,34,0
aen80obl1bux3ux3bv60x3y7d,Wesley Dias,1486,0,,43,BRONCE,20,,0,,0,,0,,0,,37,BRONCE,20,,1,14,11,38,2,0,0.0,1,58.5,65,54,36,1
bjjrdz45q3ldjkjt5dcgulzpw,B. Barros Schelotto,1379,0,,0,,0,,0,,0,,0,,0,,0,,20,,0,11,2,10,2,0,0.0,0,58.8,17,41,38,0
dlym5g2txtv0x5hjrbsriuay1,E. Centurión,2070,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,5,0,0,0.0,0,100.0,5,5,5,0
dlhn0vwtm1p61wrcbi84d8h78,Gabriel Domingos,1070,23,,0,,0,,0,,0,,0,,0,,13,,10,,1,7,11,20,13,0,0.0,0,41.7,48,52,42,2
aku4k46wmyw2of8e2vd1zbwmh,M. Romero,1359,13,,23,,0,,27,,77,ORO,53,PLATA,23,,13,,0,,10,27,13,28,11,0,0.0,1,40.0,70,56,36,13
48xecqcil7cv80nnh5xrcdic4,Abner,1318,0,,30,BRONCE,10,,0,,0,,0,,0,,43,BRONCE,10,,0,3,4,32,0,0,0.0,0,80.0,40,36,32,1
716xpnlam6ltyfpq9ot2gn23u,Wesley,1246,0,,0,,0,,33,BRONCE,0,,20,,47,BRONCE,13,,10,,0,15,23,19,8,0,0.0,0,51.4,37,61,39,9
7nocm51sxodii2ha25dg482ga,I. Smith,1056,0,,0,,0,,0,,0,,0,,0,,13,,0,,2,5,7,23,2,1,50.0,0,57.5,40,33,20,3
2x6z7e1cw5ha3py3ep35bwlxw,Eber Moreno,0,0,,0,,0,,0,,0,,0,,0,,30,BRONCE,0,,0,3,5,15,0,0,0.0,0,62.5,24,48,42,0
9zqzsp6xkievbdkwambu3nbh1,Yago Pikachu,1382,20,,0,,0,,0,,0,,33,BRONCE,0,,0,,0,,2,22,9,7,8,0,0.0,0,33.3,21,56,42,3
4r5ohbrnul9nswx02l0gae0wk,J. León,1149,20,,0,,20,,0,,0,,0,,23,,20,,0,,2,14,12,8,8,1,12.5,0,36.4,22,56,37,5
9u45wpzxspmhalu9pzmg3zjvu,N. Mićović,1800,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,6,0,0,0.0,0,75.0,8,23,23,0
9d5j7rmswsnpgm9cz7v425vjd,Chico,1059,0,,0,,0,,0,,0,,0,,0,,13,,0,,0,3,2,27,2,0,0.0,0,55.1,49,42,32,0
2lqxi3n1dl81940f6zbdy7wgk,J. Arias,1079,0,,20,,33,BRONCE,0,,0,,0,,0,,33,BRONCE,20,,1,0,9,29,1,1,100.0,0,67.4,43,52,49,0
7jkf5dztu8l7n2mccezhd9qsp,J. Torres,893,0,,47,BRONCE,0,,0,,10,,47,BRONCE,20,,40,BRONCE,0,,4,19,11,76,6,0,0.0,2,44.2,172,28,14,4
5memdz6q0gzcn892t31c5a6l1,I. Díaz,1392,23,,23,,0,,10,,30,BRONCE,0,,23,,0,,0,,7,13,19,9,15,0,0.0,1,56.2,16,51,29,6
c95r9z8d278aou76he7tp3k7o,F. Bernal,1035,33,BRONCE,0,,0,,20,,0,,0,,0,,0,,23,,1,5,3,15,13,1,7.7,0,55.6,27,58,41,3
98hmqopt3v7vhg6k2zx0q81qt,A. Ivačič,2160,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0.0,0,0.0,0,30,30,0
cmrkzm3b9x1g6az4gn6mzk57u,M. Ruíz Díaz,702,20,,0,,13,,10,,0,,0,,0,,0,,0,,0,4,6,18,4,0,0.0,0,47.4,38,45,41,2
6l97gjz7cqyesvghutj2k3nbp,C. Salcedo,1060,0,,43,BRONCE,23,,0,,0,,0,,0,,43,BRONCE,10,,1,5,1,27,0,0,0.0,1,75.0,36,44,41,1
9lzsj5mz2c0tj0azx6ylmul7t,L. Sandoval,1154,23,,0,,0,,27,,30,BRONCE,47,BRONCE,53,PLATA,0,,0,,5,24,19,10,10,0,0.0,0,37.0,27,41,17,10
b0ip5jlx3ye09wnynnndyccmh,B. Riveros,779,0,,0,,13,,0,,0,,0,,23,,0,,0,,0,8,17,11,8,0,0.0,0,44.0,25,37,34,1
9fr41kq66jy4au74nfvl1ifo5,L. Amarilla,0,13,,13,,0,,0,,10,,0,,33,BRONCE,37,BRONCE,0,,3,8,14,43,11,0,0.0,1,55.1,78,39,22,5
caaxby13adzns9w1z32ohc4fe,L. Ríos,1097,27,,0,,0,,10,,0,,80,ORO,67,PLATA,0,,0,,0,39,21,7,19,0,0.0,0,53.8,13,40,27,2
8udbrs6tzlg5jd7t979zyx42x,T. Molina,670,0,,57,PLATA,10,,70,PLATA,30,BRONCE,0,,47,BRONCE,37,BRONCE,0,,5,6,23,59,3,0,0.0,2,52.7,112,44,27,8
85pd2dxhy1gjhzm2mvnkdak15,K. Parks,882,0,,0,,23,,23,,0,,13,,0,,0,,0,,2,13,8,18,3,1,33.3,0,72.0,25,59,43,6
a3gqyn5190tydvlsigaev7zf8,S. Silva,1386,13,,0,,10,,10,,0,,0,,0,,10,,13,,0,7,4,12,9,0,0.0,0,50.0,24,82,54,7
d9qfqechz8gc0c5q7zr5m0f10,Leonardo Barroso,1044,0,,0,,30,BRONCE,10,,0,,0,,57,PLATA,30,BRONCE,30,BRONCE,1,8,22,3,3,0,0.0,0,21.4,14,55,44,5
d87uduceapind7lgv6273xedw,L. Cepeda,1003,33,BRONCE,0,,10,,13,,10,,33,BRONCE,47,BRONCE,10,,0,,3,18,23,5,14,2,14.3,0,35.7,14,42,29,7
6gniap98t0fhnczn1htpy8l0q,C. Blanco,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,5,9,16,0,0,0.0,0,59.3,27,62,55,1
1j3bnj5t14cvv87xfff0f0msq,A. Aravena,926,13,,0,,13,,33,BRONCE,20,,0,,0,,0,,27,,6,9,9,7,15,1,6.7,0,23.3,30,71,56,7
4a2u9pfhcuzt0vwkzemke0e8k,Andrey,1071,20,,0,,0,,0,,0,,0,,0,,0,,0,,1,11,1,14,5,1,20.0,0,45.2,31,47,29,6
ekr2qbbf6z7nvgwqqpqgx00r9,Fabrício,959,0,,30,BRONCE,0,,0,,0,,0,,0,,43,BRONCE,0,,0,9,1,21,6,0,0.0,0,70.0,30,35,31,0
adptmldi4sep53hjp5ncj6904,J. Guisamano,1219,47,BRONCE,0,,0,,0,,0,,33,BRONCE,10,,0,,13,,0,18,9,9,20,0,0.0,0,34.6,26,67,44,3
42g32g8di9nd4fol12sjj4nvt,Yuri Alberto,2007,13,,47,BRONCE,0,,0,,40,BRONCE,0,,10,,13,,0,,10,11,11,29,9,0,0.0,2,42.0,69,44,21,8
b3sgnd9f36bewf3bzc3cm9x5g,Á. Estrada,717,20,,13,,47,BRONCE,20,,0,,0,,23,,0,,0,,2,5,17,12,4,0,0.0,1,52.2,23,53,43,1
djal5dsafpnhip4lu0ait94np,M. Acuña,773,30,BRONCE,0,,57,PLATA,33,BRONCE,0,,80,ORO,23,,30,BRONCE,0,,0,26,12,18,5,0,0.0,0,75.0,24,63,50,5
7p1eebxgitfz4bhv988kbiqne,A. Ibacache,532,0,,0,,27,,67,PLATA,0,,27,,0,,0,,0,,1,12,6,9,5,0,0.0,0,40.9,22,48,41,5
exgk5o5lerftfexk419xbob9,M. Uzuni,2246,33,BRONCE,23,,0,,0,,20,,20,,33,BRONCE,0,,0,,6,19,16,18,14,0,0.0,1,28.6,63,51,28,9
eth2ln1ksmelcy85gwxyhwn4k,A. Bautista,0,33,BRONCE,0,,0,,0,,0,,20,,10,,0,,0,,1,22,10,5,10,0,0.0,0,45.5,11,72,43,5
1xt3xc4xom9p69t49m8kffwq2,T. Minda,1502,13,,0,,0,,50,PLATA,0,,20,,33,BRONCE,0,,0,,2,20,15,7,9,0,0.0,0,29.2,24,72,37,19
adswn2xpomwsi7zh022787mne,I. Ganago,1582,0,,10,,30,BRONCE,13,,10,,0,,10,,57,PLATA,0,,3,9,10,42,1,0,0.0,0,39.6,106,54,34,11
6r7xgm8djtkmhq1jqdjtz40yd,William Pottker,1212,0,,10,,0,,13,,0,,20,,23,,0,,0,,0,16,16,18,7,0,0.0,0,32.7,55,59,41,8
2y5okv7vh86anayummkc6asid,F. León,1097,0,,0,,13,,0,,0,,0,,0,,13,,0,,2,4,1,21,1,0,0.0,0,53.8,39,56,52,1
3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,1183,0,,30,BRONCE,0,,0,,0,,0,,0,,47,BRONCE,0,,0,5,1,42,2,0,0.0,0,67.7,62,43,41,0
3etb72wtwcrim97dyp9g2px5g,O. Verhoeven,1008,0,,0,,10,,0,,0,,0,,0,,10,,0,,0,8,4,10,1,0,0.0,0,47.6,21,46,39,2
cfabt8q4jehggskz0jn4wjitw,J. Gerbet,1116,0,,0,,10,,0,,0,,0,,0,,23,,0,,0,5,5,19,2,0,0.0,0,47.5,40,49,34,4
dkzzjvqglic3cz4jl3tca1qfo,Pedrinho,1462,23,,0,,10,,0,,0,,0,,47,BRONCE,10,,0,,1,14,25,8,11,0,0.0,0,28.6,28,59,30,8
5x9pb75x8kz4diyly02hp2qqx,D. Camacho,0,23,,0,,0,,0,,0,,20,,23,,20,,0,,1,21,14,10,9,0,0.0,0,29.4,34,51,33,7
8yqotorr2q0w6x2knbbmoa1hw,Rubens,1034,20,,0,,50,PLATA,33,BRONCE,0,,0,,10,,20,,60,PLATA,1,7,9,10,8,1,12.5,0,50.0,20,47,33,7
f094k3jujlulggec8g81wq5zp,Jandrei,1710,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,1,5,0,0,0.0,0,100.0,5,15,15,0
5lswx5dhnes79amobim2kcv6d,J. Ortiz,1121,20,,0,,13,,10,,0,,0,,0,,0,,13,,0,7,6,9,6,0,0.0,0,69.2,13,68,52,5
hvb7rxnxozp5gkprp63h6jf9,F. Castelli,1479,13,,23,,0,,0,,30,BRONCE,0,,23,,27,,0,,5,9,13,51,10,0,0.0,1,52.6,97,42,23,8
4qfqw1u2uvuardvdjw3pp6oyx,F. Negri,750,0,,13,,10,,13,,0,,0,,0,,0,,0,,1,6,5,4,1,0,0.0,1,44.4,9,38,28,5
bhgb2ugavd6hbfn7joi50hnf9,Mayke,1036,0,,0,,10,,10,,0,,0,,0,,10,,10,,0,7,4,10,2,0,0.0,0,35.7,28,41,35,0
cfi69bjy4rn44den5p73vc6c4,B. León,975,27,,20,,30,BRONCE,43,BRONCE,30,BRONCE,67,PLATA,23,,30,BRONCE,0,,8,26,15,18,19,1,5.3,0,37.5,48,34,11,8
6k5m7lxj5k940458jlyzexyc4,S. Studer,1242,0,,43,BRONCE,10,,0,,0,,0,,0,,57,PLATA,20,,2,1,3,56,0,0,0.0,1,70.0,80,35,32,0
fabdupon2thld1e602cjcjjd,Jean Drosny,1980,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,2,0,2,0,0,0.0,0,100.0,2,24,24,0
1qyx65ku5j6sesp9wsp8psrth,L. Jara,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,5,10,12,5,0,0.0,0,50.0,24,44,34,5
172ffv5hxcfkze13jwr1mln56,Bernardo Schappo,1068,0,,53,PLATA,30,BRONCE,0,,0,,0,,0,,67,PLATA,10,,1,0,2,43,0,0,0.0,1,69.4,62,34,33,0
ez2zexeuxf9nv1uozq2sl5iax,O. Rojas,1050,0,,0,,10,,10,,0,,0,,0,,10,,10,,0,9,5,16,5,0,0.0,0,61.5,26,41,33,3
4djm62fp46q4ihr3nuxvrbxed,Douglas Baggio,1361,27,,10,,0,,0,,10,,20,,23,,0,,0,,4,18,14,16,18,1,5.6,0,37.2,43,47,30,5
ejul2h2hmuflsob9f0ddlvi1g,Miguel García,0,0,,0,,0,,0,,0,,0,,0,,20,,0,,0,2,11,12,6,0,0.0,0,44.4,27,58,44,3
85jjn8px4h1my3iuusm9gamtw,D. Ulloa,1077,0,,0,,27,,10,,0,,0,,10,,0,,23,,1,6,11,16,5,1,20.0,0,66.7,24,74,64,2
errrv56acc41z74f8kumo7qlm,D. Leyva,707,13,,0,,0,,33,BRONCE,0,,47,BRONCE,0,,0,,0,,0,16,6,7,10,0,0.0,0,50.0,14,44,24,5
4vrd6vji126bw8l1q6wxe0cfd,R. Laryea,1249,0,,0,,10,,0,,0,,0,,0,,0,,10,,1,2,9,3,1,0,0.0,0,37.5,8,51,44,0
dpn7l86wmk0s8s8vc9f0fnz6x,N. Baeza,1133,0,,0,,10,,0,,0,,0,,0,,10,,10,,0,12,9,6,1,0,0.0,0,31.6,19,51,38,2
8bsv4fh51iq72y0tb81qzmpcl,Willian Oliveira,1413,0,,13,,23,,0,,0,,0,,0,,13,,10,,1,3,2,19,8,0,0.0,1,48.7,39,71,57,2
7xtduuhlyltyimjkkj02w7w2c,E. Bores,1361,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,3,0,0,0.0,0,75.0,4,25,25,0
8wlyh0e8178je0hylqjifbkr9,C. Aránguiz,998,20,,13,,10,,0,,0,,0,,0,,10,,0,,1,11,4,10,5,0,0.0,1,58.8,17,48,33,5
a365spmnuj55ejz5ekz1khjh1,Jean Mota,1047,27,,0,,0,,0,,0,,47,BRONCE,0,,0,,0,,1,23,3,10,19,0,0.0,0,52.6,19,42,29,2
1wtcag5leh2alsw29zj1vdd6,J. Rojas,869,0,,0,,10,,0,,0,,0,,0,,0,,0,,1,9,9,11,8,0,0.0,0,73.3,15,40,34,1
bt7svp1ekxzu47qn50iw6x045,G. Mercado,1197,0,,33,BRONCE,0,,0,,0,,0,,0,,23,,0,,1,1,2,19,1,0,0.0,1,57.6,33,38,33,2
87gvtfqgn555sywr78abximsp,J. Porozo,0,0,,30,BRONCE,0,,0,,0,,0,,0,,33,BRONCE,0,,0,1,2,26,0,0,0.0,0,65.0,40,36,31,1
eye110k7mhv8pmeq27ei5fzzd,A. Román,1529,13,,0,,20,,0,,77,ORO,0,,0,,20,,0,,7,14,2,6,14,1,7.1,0,27.3,22,43,35,1
ogcuz4pxxu9605ibev6htdxx,B. Utvik,1033,0,,30,BRONCE,0,,0,,0,,0,,0,,43,BRONCE,0,,0,2,1,30,0,0,0.0,0,71.4,42,26,21,2
1klp54n4s0e62fcqrnw1io4wl,M. Orihuela,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,11,11,13,3,1,33.3,0,48.1,27,61,49,4
a6tltrhci8psih8emtburwx2i,J. Giani,0,23,,10,,0,,0,,0,,0,,13,,13,,0,,1,13,15,25,13,0,0.0,0,51.0,49,52,35,8
1hwkpsnmh04e9jakw26e584k4,Jair,563,0,,10,,47,BRONCE,10,,0,,0,,0,,13,,0,,0,3,3,21,1,0,0.0,0,80.8,26,38,31,1
35csuq89nc1zgpc4j2mdav6jt,Alisson Safira,1584,30,BRONCE,30,BRONCE,0,,13,,40,BRONCE,20,,0,,40,BRONCE,0,,10,21,7,67,8,0,0.0,0,50.0,134,34,13,12
5mq3amgyvleg1olc9orw91atw,J. Herrera,1213,27,,0,,0,,0,,0,,33,BRONCE,37,BRONCE,0,,0,,0,21,21,9,20,0,0.0,0,36.0,25,48,23,4
9vy0gclovljnladztpsu1usr8,D. Espinoza,0,0,,0,,0,,0,,0,,0,,43,BRONCE,10,,0,,0,11,15,14,1,0,0.0,0,77.8,18,55,48,2
d3ws6cf492ny8nj9xgja94nsa,G. Ferrari,1024,0,,47,BRONCE,43,BRONCE,0,,0,,0,,0,,37,BRONCE,53,PLATA,2,4,2,39,0,0,0.0,2,57.4,68,56,47,1
1ai6aiqnprhl5yrr8xfdswxnu,A. Canales,920,0,,13,,40,BRONCE,0,,0,,0,,0,,30,BRONCE,30,BRONCE,1,7,7,13,2,0,0.0,1,59.1,22,49,38,1
1xc674zze4mfrm020pzdkg1zo,L. Di Lollo,927,0,,0,,10,,0,,0,,0,,0,,10,,20,,0,1,3,18,1,0,0.0,0,42.9,42,39,33,1
4qj2hrsak3t3684rwasc52djo,M. González,903,27,,0,,10,,90,ORO,0,,33,BRONCE,70,PLATA,10,,47,BRONCE,0,16,36,2,17,0,0.0,0,18.2,11,75,44,11
40yigbbdtmmhjrubuykq5o6xg,I. Violante,941,23,,0,,0,,13,,30,BRONCE,33,BRONCE,33,BRONCE,0,,0,,6,16,15,11,9,0,0.0,0,40.7,27,36,23,6
23pxtcocf0xyxeh31ac3hxgx5,J. Stroud,1304,0,,0,,10,,0,,0,,33,BRONCE,0,,10,,0,,0,24,5,2,8,0,0.0,0,14.3,14,58,42,6
e2k414nfaeu544mae6lckdmac,O. Bianchi,622,0,,57,PLATA,0,,13,,20,,47,BRONCE,0,,40,BRONCE,0,,6,18,7,69,1,0,0.0,2,52.7,131,21,9,5
1831e89qomfa4hm3j7r4awpd6,C. Zavala,1208,10,,0,,10,,0,,10,,67,PLATA,10,,10,,0,,3,28,7,3,7,0,0.0,0,30.0,10,26,13,7
euz15mg3zvaoxmibrw7npjdnt,Lima,1089,13,,0,,0,,0,,0,,0,,23,,0,,0,,2,11,15,5,13,0,0.0,0,23.8,21,38,25,2
8oiw6d6y3tzcc58ijwwg0hh49,É. Zaldívar,1053,0,,13,,10,,0,,0,,0,,0,,0,,20,,1,3,3,12,0,0,0.0,1,52.2,23,43,38,1
7o8r3yq83mltponm6hrv85jis,D. Arcila,875,27,,0,,23,,10,,0,,13,,0,,10,,0,,1,14,8,12,22,0,0.0,0,37.5,32,54,39,3
3vvvlxptwmyt68624ljg8kv3e,J. Cuesta,700,27,,0,,33,BRONCE,20,,0,,13,,23,,23,,0,,2,14,16,20,16,0,0.0,0,45.5,44,55,37,4
6ujcmupc5zutbgorgua4w6yvo,J. Micolta,0,47,BRONCE,0,,0,,0,,30,BRONCE,20,,57,PLATA,10,,0,,5,17,23,12,17,1,5.9,0,33.3,36,69,45,8
1ygjcmalpc0pqj024dsha28lw,T. Pérez,1195,0,,0,,10,,0,,0,,0,,10,,0,,10,,1,5,11,17,1,0,0.0,0,56.7,30,60,43,3
btu7qgeq9vqtnjz3fe2mw9wid,K. Rosenberry,1047,0,,0,,20,,0,,0,,0,,0,,0,,20,,2,4,9,12,3,0,0.0,0,52.2,23,43,33,4
22yobrhle1rfwu5p97fxf53o5,Bruno Pacheco,1265,0,,0,,0,,0,,0,,0,,0,,13,,0,,2,9,11,25,1,1,100.0,0,53.2,47,47,38,2
axxxccoct9ve42sbdi7l7053p,E. Bologna,1530,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1,1,0,0,0.0,0,100.0,1,22,22,0
btqe4tigm004n7dj039au2sfe,D. Yapi,1435,0,,47,BRONCE,20,,10,,77,ORO,20,,33,BRONCE,47,BRONCE,0,,8,15,14,59,3,0,0.0,2,48.0,123,30,19,5
4fq74wp7xzwm214veuxqpdz9x,T. Müller,958,73,PLATA,23,,0,,37,BRONCE,77,ORO,47,BRONCE,0,,0,,0,,9,21,11,18,9,2,22.2,1,64.3,28,40,18,8
5967pncdn4eggqm38zjv9v2ay,F. Rodríguez,1215,0,,10,,0,,0,,0,,0,,0,,23,,0,,2,3,4,28,1,1,100.0,0,58.3,48,33,30,0
clrdif19c045cxk8b42dmok5w,J. Pérez,1274,0,,13,,10,,0,,0,,0,,0,,0,,10,,1,2,2,16,0,0,0.0,1,55.2,29,31,28,0
9qsoadxtf3bydgzbbgcplaoa2,M. Gómez,1384,0,,20,,30,BRONCE,0,,0,,0,,0,,77,ORO,0,,0,5,4,37,3,0,0.0,0,67.3,55,45,38,0
5u0lgize7ek0uadc9li0zisyc,M. Vázquez,566,0,,0,,47,BRONCE,10,,0,,0,,0,,0,,0,,0,2,0,18,2,0,0.0,0,54.5,33,37,37,0
9ttanfr98b8yq535zj06xbpwp,B. Reyna,842,20,,0,,13,,57,PLATA,20,,33,BRONCE,70,PLATA,0,,0,,5,17,49,11,5,0,0.0,0,44.0,25,57,40,7
7av8231ci8kr7zt4xs9on23f9,Ronaldo Tavares,1848,0,,43,BRONCE,0,,0,,53,PLATA,0,,33,BRONCE,27,,0,,9,12,17,47,3,2,66.7,1,51.6,91,32,13,9
